time_start_time_trial,time_end_time_trial,rotation,chart_type,log_error,totalSequence,arc_angle_area,judged_true,ans_percentage_diff,opposite_ans,ans_trial,postID,correct_ans,time_diff_time_trial
1440198291434,1440198299913,15.144065581262112,Donut Angle Chart,3.820178962415188,49,,-14,-0.34146341463414637,59,27,idm8i0hh,41,8479
1440198266146,1440198272321,147.36182441934943,Pie Chart,1.0874628412503393,46,,2,0.04081632653061224,51,51,idm8i0hh,49,6175
1440197942410,1440197951873,32.342113349586725,Pie Angle Chart,4.960001932068081,23,,-31,-0.543859649122807,43,26,idm8i0hh,57,9463
1440198245588,1440198260513,325.43642783537507,Arc-Length Chart,2.0443941193584534,44,,4,0.36363636363636365,89,15,idm8i0hh,11,14925
1440198260514,1440198266145,348.66213670000434,Pie Angle Chart,5.861086905995394,45,,-58,-0.7435897435897436,22,20,idm8i0hh,78,5631
1440198036498,1440198048065,78.39184454642236,Area Chart,0.16992500144231237,28,,-1,-0.0196078431372549,49,50,idm8i0hh,51,11567
1440198048066,1440198054360,25.31666161492467,Area Chart,0.16992500144231237,29,,-1,-0.015151515151515152,34,65,idm8i0hh,66,6294
1440198168882,1440198204232,177.1697051357478,Donut Chart,2.6147098441152083,40,,-6,-0.16666666666666666,64,30,idm8i0hh,36,35350
1440198204234,1440198221377,15.194435119628906,Arc-Length Chart,2.0443941193584534,41,,4,0.12903225806451613,69,35,idm8i0hh,31,17143
1440197699066,1440197718041,188.07321620173752,Pie Chart,0.16992500144231237,1,Arc-Length,1,0.1111111111111111,91,10,idm8i0hh,9,18975
1440198104666,1440198121368,60.676104286685586,Pie Chart,-3,35,,0,0,97,3,idm8i0hh,3,16702
1440197729665,1440197740329,44.74212077446282,Donut Chart,0.16992500144231237,3,Arc-Length,-1,-0.01639344262295082,39,60,idm8i0hh,61,10664
1440197718042,1440197729664,76.05793663300574,Pie Chart,4.651051691178929,2,Arc-Length,-25,-1,75,Area,idm8i0hh,25,11622
1440197749130,,154.61272831074893,Donut Chart,4.651051691178929,5,Arc-Length,-25,-1,75,Area,idm8i0hh,25,
1440197740329,1440197749129,315.96162649802864,Donut Chart,1.6438561897747246,4,Arc-Length,3,0.08108108108108109,63,40,idm8i0hh,37,8800
1440197770202,1440197788384,359.8629604931921,Arc-Length Chart,-3,7,,0,0,79,21,idm8i0hh,21,18182
1440197760394,1440197770201,235.9670181479305,Pie Chart,4.651051691178929,6,,-25,-1,75,,idm8i0hh,25,9807
1440197797689,1440197815008,287.4124727770686,Pie Chart,4.651051691178929,9,,-25,-1,75,,idm8i0hh,25,17319
1440198062994,1440198080600,326.11274742521346,Pie Chart,2.357552004618084,31,,5,0.08064516129032258,38,67,idm8i0hh,62,17606
1440198237650,1440198245584,357.62672538869083,Arc-Length Chart,2.0443941193584534,43,,4,0.07142857142857142,44,60,idm8i0hh,56,7934
1440198143266,1440198168881,2.6857073698192835,Pie Chart,2.357552004618084,39,,5,0.06097560975609756,18,87,idm8i0hh,82,25615
1440198098858,1440198104664,136.89618355594575,Pie Angle Chart,-3,34,,0,0,53,47,idm8i0hh,47,5806
1440198272322,1440198281393,189.85765306279063,Area Chart,2.0443941193584534,47,,4,0.25,84,20,idm8i0hh,16,9071
1440198135281,1440198143265,308.2078473921865,Pie Angle Chart,5.647458426454921,38,,-50,-0.625,20,30,idm8i0hh,80,7984
1440197788385,1440197797688,108.87037231586874,Arc-Length Chart,-3,8,,0,0,27,73,idm8i0hh,73,9303
1440198545786,,107.4708969052881,Donut Chart,4.651051691178929,71,Arc-Length,-25,-1,75,Area,idm8i0hh,25,
1440198538458,1440198545784,180.54672463797033,Donut Chart,1.6438561897747246,70,Arc-Length,3,0.08108108108108109,63,40,idm8i0hh,37,7326
1440197858769,1440197866537,55.78669893555343,Pie Chart,4.651051691178929,15,,-25,-1,75,,idm8i0hh,25,7768
1440197850337,1440197858769,75.67407974973321,Donut Angle Chart,-3,14,,0,0,18,82,idm8i0hh,82,8432
1440197825665,1440197835480,145.75731449760497,Pie Angle Chart,-3,11,,0,0,23,77,idm8i0hh,77,9815
1440197815009,1440197825664,153.25104849413037,Pie Angle Chart,-3,10,,0,0,82,18,idm8i0hh,18,10655
1440197841233,1440197850336,205.96287357620895,Donut Angle Chart,-3,13,,0,0,92,8,idm8i0hh,8,9103
1440197835481,1440197841232,15.904503604397178,Donut Chart,4.651051691178929,12,,-25,-1,75,,idm8i0hh,25,5751
1440198441762,1440198446977,32.74334139190614,Area Chart,2.6147098441152083,59,,6,0.42857142857142855,86,20,idm8i0hh,14,5215
1440198423122,1440198441761,281.84959391131997,Pie Chart,1.6438561897747246,58,,3,0.09375,68,35,idm8i0hh,32,18639
1440197881025,,137.59828370064497,Area Chart,-3,17,,0,0,33,67,idm8i0hh,67,
1440197866538,1440197881025,309.7725288569927,Area Chart,-3,16,,0,0,86,14,idm8i0hh,14,14487
1440198404322,1440198411736,168.098489837721,Donut Chart,-3,55,,0,0,35,65,idm8i0hh,65,7414
1440197889494,1440197902529,150.88842443190515,Area Chart,3.0223678130284544,18,,-8,-0.0898876404494382,11,81,idm8i0hh,89,13035
1440198418530,1440198423120,216.96977944113314,Pie Angle Chart,2.8328900141647417,57,,7,0.11290322580645161,38,69,idm8i0hh,62,4590
1440198411738,1440198418529,330.35966070368886,Area Chart,1.6438561897747246,56,,3,0.04477611940298507,33,70,idm8i0hh,67,6791
1440198306242,1440198334521,65.823690360412,Pie Chart,0.16992500144231237,51,,1,0.05263157894736842,81,20,idm8i0hh,19,28279
1440198299914,1440198306241,145.48643494024873,Donut Angle Chart,4.531381460516312,50,,-23,-0.26436781609195403,13,64,idm8i0hh,87,6327
1440198389314,1440198394177,354.79269412346184,Donut Chart,1.6438561897747246,53,,3,0.057692307692307696,48,55,idm8i0hh,52,4863
1440198334522,1440198389313,198.25323508121073,Arc-Length Chart,2.6147098441152083,52,,6,0.375,84,22,idm8i0hh,16,54791
1440197902530,1440197914313,47.974071744829416,Pie Angle Chart,5.174925682500679,19,,-36,-0.5217391304347826,31,33,idm8i0hh,69,11783
1440198394178,1440198404321,122.96120448969305,Area Chart,-3,54,,0,0,60,40,idm8i0hh,40,10143
1440198089794,1440198098857,4.623583685606718,Donut Angle Chart,4.864186144654281,33,,29,7.25,96,33,idm8i0hh,4,9063
1440194045861,1440194054064,157.28298163041472,Area Chart,-3,30,,0,0,60,40,idm66zgz,40,8203
1440193803100,1440193818630,296.3367045298219,Donut Chart,2.0443941193584534,0,Arc-Length,4,0.04395604395604396,9,95,idm66zgz,91,15530
1440194095763,1440194102171,104.19930866919458,Pie Angle Chart,2.8328900141647417,37,,-7,-0.14893617021276595,53,40,idm66zgz,47,6408
1440193983667,1440193991599,50.05864997394383,Pie Chart,1.0874628412503393,22,,-2,-0.03508771929824561,43,55,idm66zgz,57,7932
1440194087966,1440194095763,340.93652598559856,Donut Angle Chart,2.8328900141647417,36,,7,0.21875,68,39,idm66zgz,32,7797
1440194223932,1440194232804,163.99839648976922,Arc-Length Chart,0.16992500144231237,60,,1,0.011235955056179775,11,90,idm66zgz,89,8872
1440194232805,1440194240992,200.49949385225773,Area Chart,3.189824558880017,61,,9,0.10465116279069768,14,95,idm66zgz,86,8187
1440194240993,1440194248214,209.87761714495718,Pie Angle Chart,1.6438561897747246,62,,-3,-0.23076923076923078,87,10,idm66zgz,13,7221
1440194248215,1440194252409,183.2284259609878,Arc-Length Chart,0.16992500144231237,63,,1,0.01639344262295082,39,62,idm66zgz,61,4194
1440194252410,1440194259348,235.2458039112389,Pie Angle Chart,4.531381460516312,64,,-23,-0.3709677419354839,38,39,idm66zgz,62,6938
1440194259349,,353.2689841557294,Donut Angle Chart,1.0874628412503393,65,,-2,-0.3333333333333333,94,4,idm66zgz,6,
1440194261845,1440194266979,176.62820217199624,Pie Chart,2.0443941193584534,66,Arc-Length,4,0.04395604395604396,9,95,idm66zgz,91,5134
1440194266980,1440194269600,116.27483736723661,Pie Chart,2.0443941193584534,67,Arc-Length,-4,-0.4444444444444444,91,5,idm66zgz,9,2620
1440194269601,1440194273235,185.27679487131536,Pie Chart,4.651051691178929,68,Arc-Length,-25,-1,75,Area,idm66zgz,25,3634
1440194273236,1440194280483,72.06602054648101,Donut Chart,3.189824558880017,69,Arc-Length,9,0.14754098360655737,39,70,idm66zgz,61,7247
1440194061039,1440194065316,212.74695315398276,Area Chart,2.0443941193584534,32,,-4,-0.10810810810810811,63,33,idm66zgz,37,4277
1440194128340,1440194132083,117.02212519012392,Area Chart,2.6147098441152083,42,,6,0.0967741935483871,38,68,idm66zgz,62,3743
1440193999842,1440194012662,17.222049348056316,Pie Angle Chart,2.357552004618084,24,,5,0.3125,84,21,idm66zgz,16,12820
1440194012662,1440194018967,185.78400822356343,Pie Chart,1.0874628412503393,25,,-2,-0.04081632653061224,51,47,idm66zgz,49,6305
1440194018968,1440194026237,156.6574300546199,Pie Chart,2.6147098441152083,26,,-6,-0.16216216216216217,63,31,idm66zgz,37,7269
1440194026237,1440194035315,323.6841584555805,Donut Angle Chart,2.0443941193584534,27,,-4,-0.36363636363636365,89,7,idm66zgz,11,9078
1440193973930,1440193977738,352.31187902390957,Arc-Length Chart,1.6438561897747246,20,,3,0.03260869565217391,8,95,idm66zgz,92,3808
1440193977739,1440193983667,318.3078774344176,Pie Angle Chart,2.0443941193584534,21,,-4,-0.04938271604938271,19,77,idm66zgz,81,5928
1440194159883,1440194163024,2.6603319123387337,Area Chart,1.6438561897747246,48,,3,0.034482758620689655,13,90,idm66zgz,87,3141
1440194163025,1440194169800,73.96581930108368,Donut Chart,4.1799090900149345,49,,18,0.34615384615384615,48,70,idm66zgz,52,6775
1440194148133,1440194156140,156.58050941303372,Pie Angle Chart,1.0874628412503393,46,,2,0.05555555555555555,64,38,idm66zgz,36,8007
1440193991599,1440193999842,35.98474253900349,Area Chart,2.8328900141647417,23,,-7,-0.28,75,18,idm66zgz,25,8243
1440194140455,1440194144835,126.25030101276934,Area Chart,0.16992500144231237,44,,1,0.05263157894736842,81,20,idm66zgz,19,4380
1440194144835,1440194148133,358.2739801425487,Donut Angle Chart,6.461479447286156,45,,-88,-0.9565217391304348,8,4,idm66zgz,92,3298
1440194035315,1440194038857,19.055873891338706,Arc-Length Chart,0.16992500144231237,28,,-1,-0.024390243902439025,59,40,idm66zgz,41,3542
1440194038857,1440194045860,224.87433976493776,Donut Chart,0.16992500144231237,29,,1,0.3333333333333333,97,4,idm66zgz,3,7003
1440194114010,1440194122309,234.00659543462098,Arc-Length Chart,2.0443941193584534,40,,-4,-0.2857142857142857,86,10,idm66zgz,14,8299
1440194122310,1440194128339,291.1395172867924,Donut Chart,1.0874628412503393,41,,-2,-0.09090909090909091,78,20,idm66zgz,22,6029
1440193818630,1440193822028,190.0063579995185,Donut Chart,2.0443941193584534,1,Arc-Length,-4,-0.4444444444444444,91,5,idm66zgz,9,3398
1440194083367,1440194087966,283.9066703617573,Donut Angle Chart,-3,35,,0,0,95,5,idm66zgz,5,4599
1440193834325,1440193844759,319.0339510794729,Pie Chart,0.16992500144231237,3,Arc-Length,-1,-0.01639344262295082,39,60,idm66zgz,61,10434
1440193822029,1440193834324,76.54869396239519,Donut Chart,4.651051691178929,2,Arc-Length,-25,-1,75,Area,idm66zgz,25,12295
1440193851906,,169.27997306920588,Pie Chart,4.651051691178929,5,Arc-Length,-25,-1,75,Area,idm66zgz,25,
1440193844759,1440193851905,87.69955582916737,Pie Chart,1.6438561897747246,4,Arc-Length,3,0.08108108108108109,63,40,idm66zgz,37,7146
1440193877492,1440193890845,13.788276566192508,Arc-Length Chart,-3,7,,0,0,79,21,idm66zgz,21,13353
1440193861813,1440193877491,14.63622484356165,Pie Chart,4.651051691178929,6,,-25,-1,75,,idm66zgz,25,15678
1440193898264,1440193901795,101.77924426272511,Pie Chart,4.651051691178929,9,,-25,-1,75,,idm66zgz,25,3531
1440194054065,1440194061038,105.19525243900716,Pie Chart,1.6438561897747246,31,,-3,-0.05454545454545454,45,52,idm66zgz,55,6973
1440194132084,1440194140455,6.4574353862553835,Arc-Length Chart,2.6147098441152083,43,,6,0.08695652173913043,31,75,idm66zgz,69,8371
1440194108444,1440194114009,187.98045284114778,Arc-Length Chart,1.0874628412503393,39,,-2,-0.024390243902439025,18,80,idm66zgz,82,5565
1440194069785,1440194083366,168.19745019078255,Donut Chart,2.6147098441152083,34,,6,0.09230769230769231,35,71,idm66zgz,65,13581
1440194156140,1440194159883,64.55463820137084,Pie Chart,-3,47,,0,0,96,4,idm66zgz,4,3743
1440194102171,1440194108443,237.67727960832417,Donut Angle Chart,2.0443941193584534,38,,-4,-0.12903225806451613,69,27,idm66zgz,31,6272
1440193890846,1440193898263,198.8154498115182,Arc-Length Chart,-3,8,,0,0,27,73,idm66zgz,73,7417
1440194287948,,316.2703741528094,Donut Chart,4.651051691178929,71,Arc-Length,-25,-1,75,Area,idm66zgz,25,
1440194280484,1440194287947,139.66640448197722,Donut Chart,2.8328900141647417,70,Arc-Length,-7,-0.1891891891891892,63,30,idm66zgz,37,7463
1440193924594,1440193929666,313.4045256022364,Pie Chart,4.651051691178929,15,,-25,-1,75,,idm66zgz,25,5072
1440193920613,1440193924594,221.2094474863261,Donut Angle Chart,-3,14,,0,0,18,82,idm66zgz,82,3981
1440193907980,1440193912564,92.54770394414663,Pie Angle Chart,-3,11,,0,0,23,77,idm66zgz,77,4584
1440193901796,1440193907980,180.20650243386626,Pie Angle Chart,-3,10,,0,0,82,18,idm66zgz,18,6184
1440193915054,1440193920612,295.34009280614555,Donut Angle Chart,-3,13,,0,0,92,8,idm66zgz,8,5558
1440193912564,1440193915053,5.908425003290176,Donut Chart,4.651051691178929,12,,-25,-1,75,,idm66zgz,25,2489
1440194215312,1440194223931,320.4157446976751,Donut Chart,2.357552004618084,59,,5,0.0625,20,85,idm66zgz,80,8619
1440194211667,1440194215311,283.06668640114367,Arc-Length Chart,1.0874628412503393,58,,2,0.022727272727272728,12,90,idm66zgz,88,3644
1440193936804,,99.97601173818111,Area Chart,-3,17,,0,0,33,67,idm66zgz,67,
1440193929667,1440193936803,129.7053459752351,Area Chart,-3,16,,0,0,86,14,idm66zgz,14,7136
1440194190674,1440194196145,33.77910288982093,Donut Angle Chart,2.357552004618084,55,,-5,-0.3333333333333333,85,10,idm66zgz,15,5471
1440193941049,1440193955669,284.85310801304877,Donut Chart,3.7142455176661224,18,,13,0.19696969696969696,34,79,idm66zgz,66,14620
1440194200480,1440194211667,214.95776225812733,Pie Chart,3.820178962415188,57,,-14,-0.27450980392156865,49,37,idm66zgz,51,11187
1440194196145,1440194200479,292.3284274712205,Pie Angle Chart,2.0443941193584534,56,,-4,-0.10526315789473684,62,34,idm66zgz,38,4334
1440194176087,1440194179431,221.1486582364887,Pie Angle Chart,0.16992500144231237,51,,1,0.05263157894736842,81,20,idm66zgz,19,3344
1440194169801,1440194176087,157.87332443520427,Pie Chart,0.16992500144231237,50,,-1,-0.013157894736842105,24,75,idm66zgz,76,6286
1440194182485,1440194187800,157.36395207233727,Donut Chart,3.7142455176661224,53,,13,0.19402985074626866,33,80,idm66zgz,67,5315
1440194179432,1440194182485,266.12383623607457,Donut Chart,2.6147098441152083,52,,-6,-0.375,84,10,idm66zgz,16,3053
1440193955670,1440193973930,60.91905659995973,Donut Angle Chart,5.3264294871223035,19,,-40,-0.5714285714285714,30,30,idm66zgz,70,18260
1440194187801,1440194190673,162.17198071070015,Pie Chart,3.0223678130284544,54,,8,0.0975609756097561,18,90,idm66zgz,82,2872
1440194065317,1440194069784,16.80235605686903,Area Chart,0.16992500144231237,33,,-1,-0.023255813953488372,57,42,idm66zgz,43,4467
1440433274293,1440433323248,20.08483632467687,Arc-Length Chart,0.16992500144231237,30,,-1,-0.09090909090909091,89,10,idq48mcm,11,48955
1440432420519,1440432445607,275.6649192329496,Donut Chart,2.6147098441152083,0,Arc-Length,-6,-0.06593406593406594,9,85,idq48mcm,91,25088
1440433473042,1440433492554,9.249623687937856,Donut Angle Chart,0.16992500144231237,37,,-1,-0.024390243902439025,59,40,idq48mcm,41,19512
1440432971598,1440433103059,196.35360413230956,Pie Angle Chart,2.357552004618084,22,,-5,-0.13157894736842105,62,33,idq48mcm,38,131461
1440433448830,1440433473041,32.7457542065531,Donut Chart,6.394462694610317,36,,-84,-0.9130434782608695,8,8,idq48mcm,92,24211
1440433975807,1440433986241,277.90012202225626,Pie Chart,2.357552004618084,60,,-5,-0.10638297872340426,53,42,idq48mcm,47,10434
1440433986242,1440434003268,74.46086254902184,Donut Angle Chart,0.16992500144231237,61,,1,0.05263157894736842,81,20,idq48mcm,19,17026
1440434003269,1440434023829,147.35125643201172,Arc-Length Chart,1.0874628412503393,62,,-2,-0.030303030303030304,34,64,idq48mcm,66,20560
1440434023831,1440434043083,276.33398747071624,Pie Chart,1.6438561897747246,63,,-3,-0.2,85,12,idq48mcm,15,19252
1440434043084,1440434051166,295.67342064343393,Pie Angle Chart,2.0443941193584534,64,,-4,-0.25,84,12,idq48mcm,16,8082
1440434051167,,118.11046075075865,Donut Angle Chart,0.16992500144231237,65,,1,0.16666666666666666,94,7,idq48mcm,6,
1440434064504,1440434080413,107.04916664399207,Donut Chart,2.6147098441152083,66,Arc-Length,-6,-0.06593406593406594,9,85,idq48mcm,91,15909
1440434080415,1440434110093,115.50933013670146,Donut Chart,-3,67,Arc-Length,0,0,91,9,idq48mcm,9,29678
1440434110095,1440434121147,340.2873865608126,Donut Chart,4.651051691178929,68,Arc-Length,-25,-1,75,Arc-Length,idq48mcm,25,11052
1440434121148,1440434148820,250.94419584609568,Pie Chart,2.0443941193584534,69,Arc-Length,4,0.06557377049180328,39,65,idq48mcm,61,27672
1440433335451,1440433386956,106.90209022723138,Donut Chart,0.16992500144231237,32,,1,0.25,96,5,idq48mcm,4,51505
1440433587061,1440433595673,171.8632446974516,Area Chart,0.16992500144231237,42,,-1,-0.012345679012345678,19,80,idq48mcm,81,8612
1440433112262,1440433118849,317.9790421295911,Area Chart,1.0874628412503393,24,,-2,-0.028985507246376812,31,67,idq48mcm,69,6587
1440433118849,1440433162397,149.95758147910237,Arc-Length Chart,2.8328900141647417,25,,-7,-0.08536585365853659,18,75,idq48mcm,82,43548
1440433162398,1440433201158,129.1195048391819,Pie Angle Chart,5.7846348455575205,26,,-55,-0.6875,20,25,idq48mcm,80,38760
1440433201159,1440433210377,257.54605234600604,Pie Chart,2.8328900141647417,27,,-7,-0.07608695652173914,8,85,idq48mcm,92,9218
1440432903903,1440432951745,245.9807694889605,Arc-Length Chart,1.0874628412503393,20,,2,0.4,95,7,idq48mcm,5,47842
1440432951746,1440432971597,228.90721703879535,Pie Chart,1.6438561897747246,21,,3,0.057692307692307696,48,55,idq48mcm,52,19851
1440433699432,1440433708700,287.244396423921,Area Chart,2.0443941193584534,48,,4,0.06557377049180328,39,65,idq48mcm,61,9268
1440433708701,1440433756212,32.54433489404619,Pie Angle Chart,4.011227255423254,49,,-16,-0.2857142857142857,44,40,idq48mcm,56,47511
1440433657784,1440433681721,12.601305870339274,Pie Chart,3.189824558880017,46,,-9,-0.1836734693877551,51,40,idq48mcm,49,23937
1440433103060,1440433112255,70.25985502637923,Area Chart,2.0443941193584534,23,,-4,-0.10810810810810811,63,33,idq48mcm,37,9195
1440433616593,1440433636581,132.37241844646633,Donut Chart,2.357552004618084,44,,5,0.2,75,30,idq48mcm,25,19988
1440433636582,1440433657783,214.76449250243604,Pie Chart,1.0874628412503393,45,,-2,-0.09090909090909091,78,20,idq48mcm,22,21201
1440433210378,1440433239020,228.83576651103795,Donut Chart,1.6438561897747246,28,,3,0.04838709677419355,38,65,idq48mcm,62,28642
1440433239021,1440433274292,351.9919437915087,Donut Chart,1.0874628412503393,29,,2,0.03076923076923077,35,67,idq48mcm,65,35271
1440433540363,1440433564411,29.401171831414104,Pie Angle Chart,2.8328900141647417,40,,-7,-0.1891891891891892,63,30,idq48mcm,37,24048
1440433564412,1440433587059,240.63262316398323,Pie Angle Chart,3.3398500028846247,41,,-10,-0.18181818181818182,45,45,idq48mcm,55,22647
1440432445607,1440432455696,100.84203014150262,Donut Chart,2.6147098441152083,1,Arc-Length,6,0.6666666666666666,91,15,idq48mcm,9,10089
1440433427021,1440433448829,77.72928125225008,Donut Angle Chart,3.599912842187128,35,,-12,-0.21052631578947367,43,45,idq48mcm,57,21808
1440432472364,1440432503199,319.31882724165916,Pie Chart,0.16992500144231237,3,Arc-Length,-1,-0.01639344262295082,39,60,idq48mcm,61,30835
1440432455703,1440432472364,185.21063852123916,Donut Chart,4.651051691178929,2,Arc-Length,-25,-1,75,Arc-Length,idq48mcm,25,16661
1440432508376,,135.84715065546334,Pie Chart,4.651051691178929,5,Arc-Length,-25,-1,75,Arc-Length,idq48mcm,25,
1440432503199,1440432508375,227.764508491382,Pie Chart,1.6438561897747246,4,Arc-Length,3,0.08108108108108109,63,40,idq48mcm,37,5176
1440432540827,1440432581030,125.05312719382346,Arc-Length Chart,-3,7,,0,0,79,21,idq48mcm,21,40203
1440432514349,1440432540826,285.0950142648071,Pie Chart,4.651051691178929,6,,-25,-1,75,,idq48mcm,25,26477
1440432611051,1440432619120,131.48114209994674,Pie Chart,4.651051691178929,9,,-25,-1,75,,idq48mcm,25,8069
1440433323249,1440433335450,33.47528262063861,Donut Angle Chart,5.7582232147267245,31,,-54,-0.8709677419354839,38,8,idq48mcm,62,12201
1440433595674,1440433616592,166.33083296008408,Arc-Length Chart,2.8328900141647417,43,,-7,-0.08536585365853659,18,75,idq48mcm,82,20918
1440433523667,1440433540362,324.2014932073653,Donut Chart,0.16992500144231237,39,,1,0.3333333333333333,97,4,idq48mcm,3,16695
1440433409164,1440433427020,261.74809562042356,Area Chart,1.0874628412503393,34,,-2,-0.029850746268656716,33,65,idq48mcm,67,17856
1440433681722,1440433699431,1.8145782686769962,Arc-Length Chart,0.16992500144231237,47,,-1,-0.013157894736842105,24,75,idq48mcm,76,17709
1440433492561,1440433523665,16.272889338433743,Arc-Length Chart,0.16992500144231237,38,,-1,-0.027777777777777776,64,35,idq48mcm,36,31104
1440432581030,1440432611050,83.83089076727629,Arc-Length Chart,-3,8,,0,0,27,73,idq48mcm,73,30020
1440434168697,,309.5333112683147,Pie Chart,4.651051691178929,71,Arc-Length,-25,-1,75,Area,idq48mcm,25,
1440434148823,1440434168696,38.75405050814152,Pie Chart,-3,70,Arc-Length,0,0,63,37,idq48mcm,37,19873
1440432804731,1440432809935,252.1300437860191,Pie Chart,4.651051691178929,15,,-25,-1,75,,idq48mcm,25,5204
1440432773777,1440432804728,37.336185704916716,Donut Angle Chart,-3,14,,0,0,18,82,idq48mcm,82,30951
1440432682172,1440432716406,11.650006379932165,Pie Angle Chart,-3,11,,0,0,23,77,idq48mcm,77,34234
1440432619123,1440432682170,347.3004304803908,Pie Angle Chart,-3,10,,0,0,82,18,idq48mcm,18,63047
1440432722965,1440432773776,16.01505059748888,Donut Angle Chart,-3,13,,0,0,92,8,idq48mcm,8,50811
1440432716407,1440432722964,184.05630544759333,Donut Chart,4.651051691178929,12,,-25,-1,75,,idq48mcm,25,6557
1440433948189,1440433975806,117.8831612225622,Donut Chart,1.0874628412503393,59,,2,0.0625,68,34,idq48mcm,32,27617
1440433930123,1440433948188,76.44130669534206,Pie Chart,1.0874628412503393,58,,-2,-0.10526315789473684,81,17,idq48mcm,19,18065
1440432819096,,56.347204679623246,Area Chart,-3,17,,0,0,33,67,idq48mcm,67,
1440432809943,1440432819095,108.41910305432975,Area Chart,-3,16,,0,0,86,14,idq48mcm,14,9152
1440433886386,1440433902963,122.5255217961967,Area Chart,0.16992500144231237,55,,-1,-0.011494252873563218,13,86,idq48mcm,87,16577
1440432827938,1440432844514,15.168699994683266,Area Chart,1.0874628412503393,18,,-2,-0.022727272727272728,12,86,idq48mcm,88,16576
1440433918470,1440433930122,116.15113749168813,Donut Angle Chart,4.098032082960526,57,,17,1.3076923076923077,87,30,idq48mcm,13,11652
1440433902964,1440433918468,209.79980651289225,Pie Angle Chart,0.16992500144231237,56,,-1,-0.0196078431372549,49,50,idq48mcm,51,15504
1440433798342,1440433804960,80.74326468631625,Area Chart,0.16992500144231237,51,,-1,-0.011627906976744186,14,85,idq48mcm,86,6618
1440433756213,1440433798341,2.3438780196011066,Donut Angle Chart,5.909893083770042,50,,-60,-0.7692307692307693,22,18,idq48mcm,78,42128
1440433853111,1440433866689,188.75471279025078,Donut Angle Chart,5.134426320220926,53,,-35,-0.5,30,35,idq48mcm,70,13578
1440433804962,1440433853110,236.2601857725531,Pie Chart,6.269126679149418,52,,-77,-0.8651685393258427,11,12,idq48mcm,89,48148
1440432844514,1440432903902,285.240442045033,Arc-Length Chart,1.0874628412503393,19,,2,0.14285714285714285,86,16,idq48mcm,14,59388
1440433866690,1440433886385,158.50469221360981,Donut Chart,2.357552004618084,54,,5,0.16129032258064516,69,36,idq48mcm,31,19695
1440433386957,1440433409164,281.6280185524374,Pie Angle Chart,2.8328900141647417,33,,-7,-0.175,60,33,idq48mcm,40,22207
1440433643858,1440433653329,134.71022805199027,Donut Chart,0.16992500144231237,30,,1,0.25,96,5,idq4ofmr,4,9471
1440433392234,1440433427261,188.8965321611613,Donut Chart,6.306061689428342,0,Arc-Length,-79,-0.8681318681318682,9,12,idq4ofmr,91,35027
1440433700715,1440433712898,214.68911128118634,Donut Angle Chart,4.651051691178929,37,,-25,-0.4032258064516129,38,37,idq4ofmr,62,12183
1440433573716,1440433578257,278.7754190247506,Donut Angle Chart,6.002815015607054,22,,-64,-0.7441860465116279,14,22,idq4ofmr,86,4541
1440433690582,1440433700714,42.85915304906666,Arc-Length Chart,0.16992500144231237,36,,1,0.05263157894736842,81,20,idq4ofmr,19,10132
1440433908045,1440433914138,221.94802667945623,Arc-Length Chart,6.111135670234707,60,,-69,-0.7840909090909091,12,19,idq4ofmr,88,6093
1440433914141,1440433918092,9.708711253479123,Pie Chart,6.269126679149418,61,,-77,-0.8369565217391305,8,15,idq4ofmr,92,3951
1440433918094,1440433926721,107.83257083036005,Pie Chart,3.599912842187128,62,,-12,-0.21052631578947367,43,45,idq4ofmr,57,8627
1440433926723,1440433932450,192.18902855180204,Donut Angle Chart,6.1922928144707665,63,,-73,-0.8202247191011236,11,16,idq4ofmr,89,5727
1440433932452,1440433936449,104.2620996851474,Pie Angle Chart,2.357552004618084,64,,5,1.6666666666666667,97,8,idq4ofmr,3,3997
1440433936461,,305.2530779130757,Pie Chart,5.810571634741147,65,,-56,-0.691358024691358,19,25,idq4ofmr,81,
1440433942638,1440433951635,17.761462284252048,Pie Chart,6.324180546618741,66,Arc-Length,-80,-0.8791208791208791,9,11,idq4ofmr,91,8997
1440433951639,1440433959234,260.8989365771413,Pie Chart,6.342074667999139,67,Arc-Length,81,9,91,90,idq4ofmr,9,7595
1440433959237,1440433976530,232.71057969890535,Pie Chart,4.651051691178929,68,Arc-Length,-25,-1,75,Area,idq4ofmr,25,17293
1440433976532,1440433987091,337.35010349191725,Donut Chart,0.16992500144231237,69,Arc-Length,-1,-0.01639344262295082,39,60,idq4ofmr,61,10559
1440433659035,1440433666448,167.4552764184773,Arc-Length Chart,0.16992500144231237,32,,1,0.02702702702702703,63,38,idq4ofmr,37,7413
1440433791036,1440433797505,256.56445613130927,Donut Angle Chart,5.957102041562286,42,,-62,-0.7560975609756098,18,20,idq4ofmr,82,6469
1440433583468,1440433600211,341.66800579056144,Arc-Length Chart,1.0874628412503393,24,,2,0.4,95,7,idq4ofmr,5,16743
1440433600215,1440433607897,248.88851129449904,Area Chart,4.864186144654281,25,,-29,-0.4142857142857143,30,41,idq4ofmr,70,7682
1440433607899,1440433618779,77.51910863444209,Donut Chart,-3,26,,0,0,59,41,idq4ofmr,41,10880
